Paper,Authors,year,subject,MALE,Mean Year,modality,linguisticity,Task,Kinds of response,inference,contrast,simple,location,software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,correction,Effect,Gaps,scanner,Tesla,design,Title,Journal,inf_name,contrasts,vertices,sx,sy,sz,hemisphere,study
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R superior temporal gyrus,SPM8,standard,MNI,64,-14,-2,64,-14,-2,6.36,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,10190,81.3600006103516,0,-58.1399993896484,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R superior temporal gyrus,SPM8,standard,MNI,50,-28,10,50,-28,10,6.12,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,31647,95.5,-1.02999997138977,-29.6299991607666,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R precentral gyrus,SPM8,standard,MNI,64,2,10,64,2,10,6.09,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,124623,89.1399993896484,26.5799999237061,36.7099990844727,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R parahippocampal gyrus,SPM8,standard,MNI,26,-2,-14,26,-2,-14,4.7,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,160375,-19.1000003814697,66.8600006103516,-71.870002746582,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R inferior parietal lobe,SPM8,standard,MNI,66,-28,28,66,-28,28,3.28,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,39420,93.4499969482422,-35.2000007629395,5.26999998092651,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R postcentral gyrus,SPM8,standard,MNI,68,-22,32,68,-22,32,3.14,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,112723,93.120002746582,-23.3799991607666,27.9599990844727,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L cuneus,SPM8,standard,MNI,-10,-84,30,-10,-84,30,4.63,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,142484,24.8799991607666,-96.4599990844727,-8.78000068664551,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R cuneus,SPM8,standard,MNI,8,-80,28,8,-80,28,4.57,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,73980,-58.0099983215332,-77.9800033569336,-23.5400009155273,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R lingual gyrus,SPM8,standard,MNI,16,-62,-2,16,-62,-2,4.3,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,35900,-64.0699996948242,-23.0900001525879,-73.2299957275391,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L posterior cingulate,SPM8,standard,MNI,-2,-68,16,-2,-68,16,3.35,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,101293,48.5400009155273,-80.4700012207031,-34.1800003051758,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R posterior cingulate,SPM8,standard,MNI,2,-70,14,2,-70,14,3.28,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,38674,-69.7099990844727,-62.0599975585938,-35.9099998474121,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R medial frontal gyrus,SPM8,standard,MNI,10,56,8,10,56,8,5.21,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,154762,-40.8400001525879,87.7200012207031,25.2400016784668,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L medial frontal gyrus,SPM8,standard,MNI,-10,52,10,-10,52,10,4.66,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,27022,65.0699996948242,75.4199981689453,8.77000045776367,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,R anterior cingulate,SPM8,standard,MNI,6,38,-4,6,38,-4,3.89,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,106573,-60.560001373291,79.4899978637695,3.6800000667572,right,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for FollowingPhases1&2 than SearchPhases1&2 and Discovery,Inductive-Inductive,L anterior cingulate,SPM8,standard,MNI,-6,38,0,-6,38,0,3.64,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,12438,75.8099975585938,63.8600006103516,-13.2400007247925,left,128
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&10,Inductive-Inductive,R inferior parietal lobe,SPM8,standard,MNI,42,-36,48,42,-36,48,3.9,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,124077,42.1800003051758,-71.4700012207031,55.7900009155273,right,129
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&11,Inductive-Inductive,R precuneus,SPM8,standard,MNI,30,-66,42,30,-66,42,3.74,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,157479,-2.03999996185303,-98.1800003051758,18.8899993896484,right,130
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&12,Inductive-Inductive,L superior parietal lobe,SPM8,standard,MNI,-30,-48,48,-30,-48,48,3.77,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,81617,-21.2299995422363,-77.0299987792969,60.1300010681152,left,131
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&13,Inductive-Inductive,L precuneus,SPM8,standard,MNI,-26,-68,36,-26,-68,36,3.33,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,38910,-14.1100006103516,-95.9700012207031,24.2899990081787,left,132
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&2,Inductive-Inductive,L middle frontal gyrus,SPM8,standard,MNI,-40,4,40,-40,4,40,6.2,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,132746,-24.8500003814697,49.9700012207031,82.9800033569336,left,133
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&3,Inductive-Inductive,L middle frontal gyrus,SPM8,standard,MNI,-46,28,36,-46,28,36,4.72,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,123176,-7.93000030517578,78.5400009155273,61.3899993896484,left,134
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&4,Inductive-Inductive,L middle frontal gyrus,SPM8,standard,MNI,-44,22,26,-44,22,26,4.55,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,149755,-19.6000003814697,81,55.2799987792969,left,135
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&6,Inductive-Inductive,L inferior frontal gyrus,SPM8,standard,MNI,-54,30,18,-54,30,18,3.37,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,37931,-37.6399993896484,89.3499984741211,24.4799995422363,left,136
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&7,Inductive-Inductive,R middle frontal gyrus,SPM8,standard,MNI,30,-2,54,30,-2,54,5.15,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,58244,22.9699993133545,30.2800006866455,92.5,right,137
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&8,Inductive-Inductive,R middle frontal gyrus,SPM8,standard,MNI,50,24,30,50,24,30,4.56,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,152250,46.5699996948242,72.0400009155273,51.4000015258789,right,138
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,Main effect: regions more active for SearchPhases1&2 and Discovery than FollowingPhases1&9,Inductive-Inductive,R superior parietal lobe,SPM8,standard,MNI,34,-46,48,34,-46,48,4.21,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,123541,25.7900009155273,-82.0400009155273,51.0299987792969,right,139
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,rule difficulty (difficult - easy),Inductive-Inductive,R superior temporal gyrus,SPM8,standard,MNI,68,-22,2,68,-22,2,6.99,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,160000,87.7799987792969,-11.9099998474121,-46.4099998474121,right,140
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,rule difficulty (difficult - easy),Inductive-Inductive,R precentral gyrus,SPM8,standard,MNI,64,6,10,64,6,10,6.57,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,83530,87.0999984741211,36.7700004577637,32.5800018310547,right,140
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,rule difficulty (difficult - easy),Inductive-Inductive,R superior temporal gyrus,SPM8,standard,MNI,62,-16,-2,62,-16,-2,6.48,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,2003,81.2900009155273,-4.11999988555908,-58.0900001525879,right,140
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,rule difficulty (difficult - easy),Inductive-Inductive,R precentral gyrus,SPM8,standard,MNI,54,-4,46,54,-4,46,5.83,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,94055,57.1300048828125,15.0099992752075,80.6900024414062,right,140
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,rule difficulty (difficult - easy),Inductive-Inductive,R inferior frontal gyrus,SPM8,standard,MNI,48,28,4,48,28,4,4.56,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,115618,54.8699989318848,83.5300064086914,-3.51000022888184,right,140
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,rule difficulty (difficult - easy),Inductive-Inductive,R superior temporal gyrus,SPM8,standard,MNI,68,-30,14,68,-30,14,4.23,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,62307,91.9499969482422,-26.9400005340576,-28.6199989318848,right,140
45,"Crescentini, C., Seyed-Allaei, S., De Pisapia, N., Jovicich, J., Amati, D. and Shallice, T.",2011,20,-,-,visual,nonlinguistic,Brixton test,vocal response,1,rule difficulty (difficult - easy),Inductive-Inductive,R inferior temporal gyrus,SPM8,standard,MNI,62,-54,-4,62,-54,-4,3.96,corrected,random,full,fMRI,4,Block,Mechanisms of rule acquisition and rule following in inductive reasoning,Journal of Neuroscience,Inductive,Within_Inference,118392,41.1399993896484,-57.4599990844727,-70.75,right,140
