Paper,Authors,Year,Subject,MALE,Mean Year,Stimuli Modality,Linguisticity,Task,Kinds of response,Inference,Contrasts Included,Simplified Contrasts,Location (BA),Software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,Correction,Effect,Gaps,Scanning Method,Tesla,Design,Title,Journal
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,IFG (pars Triangularis),SPM8,???,MNI,-42,26,26,-42,26,26,6.68,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,IFG (pars Orbitalis),SPM8,???,MNI,-38,22,-8,-38,22,-8,5.01,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Middle Frontal Gyrus,SPM8,???,MNI,-42,16,42,-42,16,42,6.46,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Superior Medial Gyrus,SPM8,???,MNI,-8,34,52,-8,34,52,8.09,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,SMA,SPM8,???,MNI,-12,16,60,-12,16,60,5.84,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Angular Gyrus (IPC PGa),SPM8,???,MNI,-42,-62,38,-42,-62,38,9.77,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,SupraMarginal Gyrus (IPC PF),SPM8,???,MNI,-46,-48,28,-46,-48,28,6.21,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Middle Temporal Gyrus,SPM8,???,MNI,-52,-58,14,-52,-58,14,5.49,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Angular Gyrus (IPC PGp),SPM8,???,MNI,40,-70,30,40,-70,30,3.97,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Supramarginal Gyrus (IPC (PGa),SPM8,???,MNI,52,-58,32,52,-58,32,3.53,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Precuneus,SPM8,???,MNI,-4,-64,36,-4,-64,36,5.98,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
58,"Canessa N, Pantaleo G, Crespi C, Gorini A, Cappa SF.",2014,14,7,23.6,visual,linguistic,Deductive Reasoning with Social content,four choice alternatives,deductive,Switched Conditional Rules > Baseline,Deductive-Baseline,Precuneus,SPM8,???,MNI,14,-60,32,14,-60,32,3.58,corrected,random,full,fMRI,1.5,Block,The impact of egocentric vs. allocentric agency attributions on the neural bases of reasoning about social rules,Brain Research
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Occipital cortex,SPM8,MNI,MNI,36,-70,-20,36,-70,-20,5.15,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Occipital cortex,SPM8,MNI,MNI,18,-88,-2,18,-88,-2,5.8,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Occipital cortex,SPM8,MNI,MNI,-18,-82,-14,-18,-82,-14,5.71,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Occipital cortex,SPM8,MNI,MNI,-15,-91,1,-15,-91,1,5.08,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Parietal cortex,SPM8,MNI,MNI,33,-61,46,33,-61,46,5.05,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Parietal cortex,SPM8,MNI,MNI,-27,-55,43,-27,-55,43,4.85,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Parietal cortex,SPM8,MNI,MNI,-27,-51,40,-27,-51,40,4.77,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Temporal cortex,SPM8,MNI,MNI,-45,-40,1,-45,-40,1,4.73,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Temporal cortex,SPM8,MNI,MNI,3,-85,37,3,-85,37,4.72,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Dorsal cingulate and supplementary motor cortices,SPM8,MNI,MNI,-3,8,52,-3,8,52,4.95,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Dorsal cingulate and supplementary motor cortices,SPM8,MNI,MNI,-3,-4,64,-3,-4,64,5.28,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Dorsal cingulate and supplementary motor cortices,SPM8,MNI,MNI,9,20,37,9,20,37,3.56,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Anterior insula and caudate nucleus,SPM8,MNI,MNI,-21,26,4,-21,26,4,4.64,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Anterior insula and caudate nucleus,SPM8,MNI,MNI,-12,23,10,-12,23,10,3.82,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Lateral frontal cortex,SPM8,MNI,MNI,-51,-1,46,-51,-1,46,4.59,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Lateral frontal cortex,SPM8,MNI,MNI,-30,-4,52,-30,-4,52,3.99,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Lateral prefrontal cortex,SPM8,MNI,MNI,33,47,37,33,47,37,4.59,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Rule minus null trials,Deductive-Baseline,Lateral prefrontal cortex,SPM8,MNI,MNI,-33,50,25,-33,50,25,4.34,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Parietal cortex,SPM8,MNI,MNI,-45,-34,49,-45,-34,49,6.84,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Parietal cortex,SPM8,MNI,MNI,42,-55,46,42,-55,46,5.25,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Parietal cortex,SPM8,MNI,MNI,-30,-52,40,-30,-52,40,5.83,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Parietal cortex,SPM8,MNI,MNI,-57,-43,31,-57,-43,31,5.68,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Insula,SPM8,MNI,MNI,-39,8,1,-39,8,1,5.8,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Insula,SPM8,MNI,MNI,36,14,7,36,14,7,5.87,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Insula,SPM8,MNI,MNI,-30,17,7,-30,17,7,5.79,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
59,"Cocchi L, Halford GS, Zalesky A, Harding IH, Ramm BJ, Cutmore T, Shum DH, Mattingley JB.",2014,21,10,28.6,visual,linguistic,Watson Selection Task,Sequential Evaluation (Yes / No),deductive,Average card activity minus null trials,Deductive-Baseline,Dorsal anterior cingulate cortex,SPM8,MNI,MNI,3,8,52,3,8,52,5.58,corrected,random,full,fMRI,3,Event-Related,Complexity in Relational Processing Predicts Changes in Functional Brain Network Dynamics,Cerebral Cortex
